"week_date","week_number","month_number","calendar_year","region","platform","segment","age_band","demographic","customer_type","transactions","sales","avg_transaction"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F3","Retires","Families","New",390,13431,"34.00"
"2018-04-30",18,4,2018,"CANADA","Retail","unknown","unknown","unknown","Existing",6566,320829,"48.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C1","Young Adults","Couples","Existing",77,16152,"209.00"
"2018-04-30",18,4,2018,"USA","Retail","C2","Middle Aged","Couples","Existing",32103,1715233,"53.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C1","Young Adults","Couples","Existing",945,159596,"168.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C1","Young Adults","Couples","Existing",154075,6125199,"39.00"
"2018-04-30",18,4,2018,"USA","Shopify","C2","Middle Aged","Couples","New",144,26425,"183.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","unknown","unknown","unknown","Guest",676,115432,"170.00"
"2018-04-30",18,4,2018,"USA","Shopify","C2","Middle Aged","Couples","Existing",826,173520,"210.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","unknown","unknown","unknown","Existing",214,36943,"172.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F3","Retires","Families","New",64257,2422209,"37.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F3","Retires","Families","Existing",895,178750,"199.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C2","Middle Aged","Couples","Existing",1306,257988,"197.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C1","Young Adults","Couples","Existing",640,104482,"163.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","unknown","unknown","unknown","Existing",361,69334,"192.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C3","Retires","Couples","New",109353,3396086,"31.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C4","Retires","Couples","New",46225,1363792,"29.00"
"2018-04-30",18,4,2018,"USA","Retail","F3","Retires","Families","New",26307,1088719,"41.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","F2","Middle Aged","Families","Existing",12713,832048,"65.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F3","Retires","Families","Existing",325976,19317120,"59.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C2","Middle Aged","Couples","New",74337,2019155,"27.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F1","Young Adults","Families","New",256,9701,"37.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C3","Retires","Couples","Existing",99,29082,"293.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","Existing",2056,57301,"27.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Existing",473,16586,"35.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C2","Middle Aged","Couples","New",52352,1684607,"32.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","unknown","unknown","unknown","Guest",4938,888581,"179.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C3","Retires","Couples","Existing",190342,8852511,"46.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C2","Middle Aged","Couples","New",226,33650,"148.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C3","Retires","Couples","Existing",359,68535,"190.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","unknown","unknown","unknown","Guest",175,39477,"225.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C4","Retires","Couples","Existing",113833,5917339,"51.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C4","Retires","Couples","New",56411,1817113,"32.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C4","Retires","Couples","New",2,1038,"519.00"
"2018-04-30",18,4,2018,"USA","Retail","C1","Young Adults","Couples","Existing",48259,2234694,"46.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C3","Retires","Couples","New",153,24327,"159.00"
"2018-04-30",18,4,2018,"USA","Shopify","C1","Young Adults","Couples","Existing",534,97485,"182.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","F1","Young Adults","Families","New",128,20108,"157.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","F1","Young Adults","Families","New",253,40604,"160.00"
"2018-04-30",18,4,2018,"ASIA","Retail","F3","Retires","Families","Existing",322641,16491180,"51.00"
"2018-04-30",18,4,2018,"USA","Shopify","C3","Retires","Couples","Existing",946,208251,"220.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C2","Middle Aged","Couples","Existing",7802,398212,"51.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C1","Young Adults","Couples","New",57,7977,"139.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","unknown","unknown","unknown","New",3231,148153,"45.00"
"2018-04-30",18,4,2018,"USA","Retail","unknown","unknown","unknown","Existing",8919,474461,"53.00"
"2018-04-30",18,4,2018,"CANADA","Retail","F1","Young Adults","Families","New",7344,268552,"36.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","Existing",27,6653,"246.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C1","Young Adults","Couples","Existing",207999,7977111,"38.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C1","Young Adults","Couples","New",146,17290,"118.00"
"2018-04-30",18,4,2018,"USA","Shopify","C1","Young Adults","Couples","New",119,16846,"141.00"
"2018-04-30",18,4,2018,"ASIA","Retail","unknown","unknown","unknown","Existing",25098,1047879,"41.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C2","Middle Aged","Couples","New",201,32152,"159.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F1","Young Adults","Families","Existing",1014,180364,"177.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C2","Middle Aged","Couples","Existing",1083,195949,"180.00"
"2018-04-30",18,4,2018,"USA","Retail","F2","Middle Aged","Families","New",26861,1099332,"40.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","New",384,14696,"38.00"
"2018-04-30",18,4,2018,"CANADA","Retail","F1","Young Adults","Families","Existing",22073,1203915,"54.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C4","Retires","Couples","Existing",85248,4615302,"54.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","C3","Retires","Couples","New",318,54964,"172.00"
"2018-04-30",18,4,2018,"USA","Retail","C1","Young Adults","Couples","New",35257,1030221,"29.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C4","Retires","Couples","New",1059,40751,"38.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","unknown","unknown","unknown","New",86314,3207996,"37.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","unknown","unknown","unknown","New",14,3555,"253.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C1","Young Adults","Couples","Existing",13428,637458,"47.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F2","Middle Aged","Families","Existing",1474,284693,"193.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","unknown","unknown","unknown","Existing",54,9217,"170.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","F3","Retires","Families","Existing",15934,1004635,"63.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C3","Retires","Couples","New",206,33295,"161.00"
"2018-04-30",18,4,2018,"CANADA","Retail","F2","Middle Aged","Families","New",17085,628596,"36.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C2","Middle Aged","Couples","New",8,875,"109.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C3","Retires","Couples","Existing",266810,13660770,"51.00"
"2018-04-30",18,4,2018,"USA","Shopify","F2","Middle Aged","Families","New",124,22199,"179.00"
"2018-04-30",18,4,2018,"CANADA","Retail","unknown","unknown","unknown","New",16481,661099,"40.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F1","Young Adults","Families","New",24234,889846,"36.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","Existing",21,4493,"213.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C4","Retires","Couples","New",39564,1365300,"34.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","unknown","unknown","unknown","Existing",36469,1620829,"44.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","unknown","unknown","unknown","Existing",17,4932,"290.00"
"2018-04-30",18,4,2018,"ASIA","Retail","F1","Young Adults","Families","Existing",82497,3966080,"48.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","C4","Retires","Couples","Existing",386,72486,"187.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F1","Young Adults","Families","Existing",506,21484,"42.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","C3","Retires","Couples","Existing",2423,494873,"204.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","New",602,19026,"31.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","unknown","unknown","unknown","New",325,55396,"170.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F2","Middle Aged","Families","New",143,20779,"145.00"
"2018-04-30",18,4,2018,"CANADA","Retail","C4","Retires","Couples","Existing",21042,1107345,"52.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C3","Retires","Couples","New",912,33447,"36.00"
"2018-04-30",18,4,2018,"USA","Retail","C4","Retires","Couples","Existing",29093,1673589,"57.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","F3","Retires","Families","New",102778,3587772,"34.00"
"2018-04-30",18,4,2018,"ASIA","Retail","unknown","unknown","unknown","New",66737,2296754,"34.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F1","Young Adults","Families","New",138,18522,"134.00"
"2018-04-30",18,4,2018,"USA","Retail","C2","Middle Aged","Couples","New",23547,857733,"36.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","unknown","unknown","unknown","Existing",27072,1281379,"47.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Guest",395115,15455818,"39.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","unknown","unknown","unknown","Existing",2300,116597,"50.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","unknown","unknown","unknown","Guest",2639,458379,"173.00"
"2018-04-30",18,4,2018,"CANADA","Retail","C4","Retires","Couples","New",11761,392125,"33.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","F2","Middle Aged","Families","Existing",3644,750986,"206.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C2","Middle Aged","Couples","Existing",85032,3906808,"45.00"
"2018-04-30",18,4,2018,"CANADA","Retail","C3","Retires","Couples","Existing",47193,2502079,"53.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","unknown","unknown","unknown","Guest",2223,354569,"159.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","New",13,1970,"151.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C2","Middle Aged","Couples","Existing",122133,5066803,"41.00"
"2018-04-30",18,4,2018,"USA","Retail","F1","Young Adults","Families","Existing",34284,2158907,"62.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C2","Middle Aged","Couples","Existing",110,29596,"269.00"
"2018-04-30",18,4,2018,"USA","Shopify","unknown","unknown","unknown","Existing",112,24776,"221.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","F1","Young Adults","Families","New",45,6715,"149.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","F3","Retires","Families","New",3,460,"153.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","Existing",17,3512,"206.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C3","Retires","Couples","Existing",1052,48868,"46.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C4","Retires","Couples","Existing",3435,188847,"54.00"
"2018-04-30",18,4,2018,"USA","Shopify","unknown","unknown","unknown","Guest",1281,241401,"188.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","New",6,976,"162.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C3","Retires","Couples","New",3778,158708,"42.00"
"2018-04-30",18,4,2018,"USA","Shopify","C4","Retires","Couples","Existing",88,16921,"192.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","Existing",596,24998,"41.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","unknown","unknown","unknown","Guest",1672793,47215787,"28.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C4","Retires","Couples","Existing",299,15383,"51.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C3","Retires","Couples","Existing",1494,309628,"207.00"
"2018-04-30",18,4,2018,"CANADA","Retail","F2","Middle Aged","Families","Existing",52106,2928930,"56.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C3","Retires","Couples","New",58,9827,"169.00"
"2018-04-30",18,4,2018,"USA","Shopify","F2","Middle Aged","Families","Existing",1485,319866,"215.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","C4","Retires","Couples","Existing",9,1149,"127.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C3","Retires","Couples","New",136036,4574051,"33.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C2","Middle Aged","Couples","Existing",94486,3698002,"39.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","C3","Retires","Couples","New",6,1234,"205.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","C4","Retires","Couples","New",1,136,"136.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F1","Young Adults","Families","Existing",86983,4863450,"55.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","F1","Young Adults","Families","New",41366,1429166,"34.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","unknown","unknown","unknown","New",52,8522,"163.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","F2","Middle Aged","Families","Existing",623,125450,"201.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","F1","Young Adults","Families","New",8,1614,"201.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","F1","Young Adults","Families","Existing",2282,436258,"191.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C3","Retires","Couples","Existing",12356,693361,"56.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","F2","Middle Aged","Families","Existing",2647,533052,"201.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","unknown","unknown","unknown","Guest",2502962,64142402,"25.00"
"2018-04-30",18,4,2018,"ASIA","Retail","F2","Middle Aged","Families","New",67904,2162150,"31.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","unknown","unknown","unknown","New",63029,2599062,"41.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C4","Retires","Couples","New",38,4696,"123.00"
"2018-04-30",18,4,2018,"CANADA","Retail","C2","Middle Aged","Couples","Existing",16995,785588,"46.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C4","Retires","Couples","New",12,1394,"116.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","F2","Middle Aged","Families","Existing",296819,16228140,"54.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","C4","Retires","Couples","New",56,8270,"147.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C3","Retires","Couples","Existing",223105,11973979,"53.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","New",43,7799,"181.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","F1","Young Adults","Families","Existing",363,66596,"183.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","F3","Retires","Families","New",1559,61607,"39.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","C3","Retires","Couples","Existing",50,10061,"201.00"
"2018-04-30",18,4,2018,"USA","Retail","C4","Retires","Couples","New",15508,567229,"36.00"
"2018-04-30",18,4,2018,"USA","Shopify","unknown","unknown","unknown","New",92,14513,"157.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","F1","Young Adults","Families","New",936,40411,"43.00"
"2018-04-30",18,4,2018,"CANADA","Retail","unknown","unknown","unknown","Guest",457502,12003476,"26.00"
"2018-04-30",18,4,2018,"USA","Shopify","F3","Retires","Families","Existing",758,168826,"222.00"
"2018-04-30",18,4,2018,"ASIA","Retail","F2","Middle Aged","Families","Existing",187078,9195276,"49.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C4","Retires","Couples","Existing",53,8876,"167.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","F3","Retires","Families","Existing",444351,25360664,"57.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C2","Middle Aged","Couples","New",58,9100,"156.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","C1","Young Adults","Couples","New",303,39811,"131.00"
"2018-04-30",18,4,2018,"USA","Shopify","C3","Retires","Couples","New",115,21614,"187.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","unknown","unknown","unknown","Guest",113548,3721357,"32.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","F3","Retires","Families","New",26,4131,"158.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","F3","Retires","Families","Existing",98,33526,"342.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","New",32,6052,"189.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","C2","Middle Aged","Couples","New",2598,93249,"35.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","C4","Retires","Couples","Existing",164,30265,"184.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","Existing",961,47578,"49.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","F2","Middle Aged","Families","New",7,1620,"231.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","F1","Young Adults","Families","Existing",125864,6524907,"51.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","F1","Young Adults","Families","Existing",103,22229,"215.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C4","Retires","Couples","New",246,9505,"38.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C1","Young Adults","Couples","New",117456,2619844,"22.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","F2","Middle Aged","Families","New",202,34256,"169.00"
"2018-04-30",18,4,2018,"OCEANIA","Shopify","F3","Retires","Families","Existing",2155,461812,"214.00"
"2018-04-30",18,4,2018,"ASIA","Retail","C1","Young Adults","Couples","Existing",148545,5094290,"34.00"
"2018-04-30",18,4,2018,"USA","Retail","C3","Retires","Couples","Existing",79169,4748929,"59.00"
"2018-04-30",18,4,2018,"OCEANIA","Retail","C2","Middle Aged","Couples","New",92518,2658158,"28.00"
"2018-04-30",18,4,2018,"USA","Retail","F1","Young Adults","Families","New",11376,481625,"42.00"
"2018-04-30",18,4,2018,"USA","Retail","F3","Retires","Families","Existing",115208,7623656,"66.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","F3","Retires","Families","Existing",957,47563,"49.00"
"2018-04-30",18,4,2018,"USA","Shopify","F3","Retires","Families","New",36,6557,"182.00"
"2018-04-30",18,4,2018,"EUROPE","Shopify","F2","Middle Aged","Families","Existing",160,42378,"264.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F2","Middle Aged","Families","New",64181,2373444,"36.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C1","Young Adults","Couples","New",152,19914,"131.00"
"2018-04-30",18,4,2018,"CANADA","Shopify","C1","Young Adults","Couples","Existing",316,53921,"170.00"
"2018-04-30",18,4,2018,"ASIA","Retail","unknown","unknown","unknown","Guest",2011932,48757103,"24.00"
"2018-04-30",18,4,2018,"CANADA","Retail","C1","Young Adults","Couples","Existing",50680,2190069,"43.00"
"2018-04-30",18,4,2018,"ASIA","Retail","F1","Young Adults","Families","New",30568,998011,"32.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","C3","Retires","Couples","New",100910,3701332,"36.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","unknown","unknown","unknown","New",2112,67602,"32.00"
"2018-04-30",18,4,2018,"ASIA","Shopify","F3","Retires","Families","New",70,11802,"168.00"
"2018-04-30",18,4,2018,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","New",1866,40695,"21.00"
"2018-04-30",18,4,2018,"EUROPE","Retail","F1","Young Adults","Families","Existing",6200,383568,"61.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","F3","Retires","Families","Existing",1430,312466,"218.00"
"2018-04-30",18,4,2018,"USA","Retail","unknown","unknown","unknown","Guest",586871,17959169,"30.00"
"2018-04-30",18,4,2018,"AFRICA","Retail","F2","Middle Aged","Families","Existing",240418,13810704,"57.00"
"2018-04-30",18,4,2018,"AFRICA","Shopify","C4","Retires","Couples","New",35,5421,"154.00"
